id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.CAD.price,quote.CAD.volume_24h,quote.CAD.volume_change_24h,quote.CAD.percent_change_1h,quote.CAD.percent_change_24h,quote.CAD.percent_change_7d,quote.CAD.percent_change_30d,quote.CAD.percent_change_60d,quote.CAD.percent_change_90d,quote.CAD.market_cap,quote.CAD.market_cap_dominance,quote.CAD.fully_diluted_market_cap,quote.CAD.tvl,quote.CAD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
1,Bitcoin,BTC,bitcoin,11161,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19717796.0,19717796.0,False,,1,,,,2024-06-27T15:10:00.000Z,84477.10452545916,31980188952.056534,-2.7075,-0.83086583,0.24982072,-4.82232983,-9.07881278,-2.99739855,-11.94791156,1665702313703.6802,53.1358,1774019195034.6475,,2024-06-27T15:09:05.000Z,,,,,,2024-06-27 11:10:50.770812
1027,Ethereum,ETH,ethereum,9104,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120180875.2351428,120180875.2351428,True,,2,,,,2024-06-27T15:09:00.000Z,4718.25213167278,18176449138.425186,20.666,-0.5357851,2.21714292,-2.07223467,-10.10911477,3.81300482,-2.7224162,567043670764.513,18.0816,567043670764.5175,,2024-06-27T15:09:05.000Z,,,,,,2024-06-27 11:10:50.770812
825,Tether USDt,USDT,tether,90246,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,112780783337.5052,116076856624.97296,True,,3,,,,2024-06-27T15:09:00.000Z,1.3678490623835897,65732595773.83516,5.3009,0.00993658,-0.07954178,-0.04920327,-0.00907435,-0.04980069,-0.09285813,154267088743.0933,4.9246,158775619498.9056,,2024-06-27T15:09:05.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-06-27 11:10:50.770812
1839,BNB,BNB,bnb,2187,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147583381.4492261,147583381.4492261,False,,4,,,,2024-06-27T15:09:00.000Z,793.2038659632276,2309938179.6483874,11.1781,0.05706587,1.09328486,-2.80673015,-3.19223633,-4.46221371,-6.06560936,117063708717.45184,3.7329,117063708717.45514,,2024-06-27T15:09:05.000Z,,,,,,2024-06-27 11:10:50.770812
5426,Solana,SOL,solana,694,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,462359805.4953002,579084686.4836911,True,,5,,,,2024-06-27T15:09:00.000Z,202.3927483769527,3595989457.3672013,38.2414,-0.57676939,7.475651,10.22290312,-12.05799553,3.98993476,-21.66026159,93578271773.22708,2.984,117202541240.44466,,2024-06-27T15:09:05.000Z,,,,,,2024-06-27 11:10:50.770812
3408,USDC,USDC,usd-coin,20414,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,32866184503.876423,32866184503.876423,False,,6,,,,2024-06-27T15:09:00.000Z,1.3688846008334246,7447372285.695643,6.038,-0.00420008,-0.01853711,-0.01654634,-0.02970792,-0.02318014,-0.01413163,44990013855.50656,1.4362,44990013855.51267,,2024-06-27T15:09:05.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-06-27 11:10:50.770812
52,XRP,XRP,xrp,1345,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55688327582.0,99987490594.0,False,,7,,,,2024-06-27T15:10:00.000Z,0.6470878298203715,1198373429.9351041,0.3223,-0.78141109,0.32107099,-4.52190778,-10.26827359,-9.06636278,-25.67095335,36035239041.36231,1.1503,64708782982.039406,,2024-06-27T15:09:05.000Z,,,,,,2024-06-27 11:10:50.770812
11419,Toncoin,TON,toncoin,442,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2459625673.1477265,5108179089.570425,True,,8,3414166606.0,26171190764.762768,,2024-06-27T15:09:00.000Z,10.494265687242235,366593686.9687629,4.6588,-0.35927212,2.50561595,7.1519504,19.45964896,39.82976087,51.14592672,25811965305.174274,0.8231,53606588543.972496,,2024-06-27T15:09:05.000Z,,,,,,2024-06-27 11:10:50.770812
74,Dogecoin,DOGE,dogecoin,1015,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,144883106383.70526,144883106383.70526,True,,9,,,,2024-06-27T15:10:00.000Z,0.16960444800275504,790759890.904453,0.3884,-1.11693813,0.03766462,0.51493882,-23.9293277,-17.4781683,-42.35899399,24572819283.132767,0.7836,24572819283.13847,,2024-06-27T15:09:05.000Z,,,,,,2024-06-27 11:10:50.770812
2010,Cardano,ADA,cardano,1202,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35749050729.208,36994116264.584,False,,10,,,,2024-06-27T15:09:00.000Z,0.5308883863217089,375556940.635815,16.5493,-0.85191621,-1.25114247,1.36409772,-14.64458121,-17.32964746,-41.66548494,18978755854.162144,0.6052,23889977384.477512,,2024-06-27T15:09:05.000Z,,,,,,2024-06-27 11:10:50.770812
5805,Avalanche,AVAX,avalanche,750,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,393865959.12155896,443212329.12155896,False,,11,,,,2024-06-27T15:09:00.000Z,37.90203078123944,497321162.03753126,24.1845,0.68094429,6.56737616,1.41088894,-24.82171469,-20.12706764,-48.64777133,14928319706.307722,0.476,27128329979.173515,,2024-06-27T15:09:05.000Z,,,,,,2024-06-27 11:10:50.770812
1958,TRON,TRX,tron,996,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87214910278.06209,87215029609.16496,True,,12,71659659264.0,8767851848.0847,,2024-06-27T15:09:00.000Z,0.16750653166258533,340001222.0686301,-13.7689,-0.47487814,-1.19969448,4.97928138,10.40357301,1.52650441,1.34998982,14609067129.941746,0.4664,14609087118.679623,,2024-06-27T15:09:05.000Z,,,,,,2024-06-27 11:10:50.770812
5994,Shiba Inu,SHIB,shiba-inu,838,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589271242368555.6,589519691711904.6,False,,13,,,,2024-06-27T15:09:00.000Z,2.381754497000504e-05,297812266.1842052,-16.0476,-1.45553734,-0.37680289,-3.92121328,-32.70287582,-29.89028967,-43.58979625,14034994314.643814,0.4475,14040911768.054941,,2024-06-27T15:09:05.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-06-27 11:10:50.770812
6636,Polkadot,DOT,polkadot-new,786,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.368154,1437953431.368154,True,,14,1462029970.7202706,9242846816.995686,,2024-06-27T15:09:00.000Z,8.654914108555921,302963926.0326481,66.9082,1.56145242,7.16089117,11.01422834,-13.46860035,-7.78298886,-35.43544122,12445363440.594637,0.3969,12445363440.59265,,2024-06-27T15:09:05.000Z,,,,,,2024-06-27 11:10:50.770812
1975,Chainlink,LINK,chainlink,1805,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,608099970.4527867,1000000000.0,False,,15,,,,2024-06-27T15:09:00.000Z,19.366293848422977,340759286.5512458,12.1774,-0.20587168,1.49219469,-1.89390421,-21.03182901,-0.03055311,-26.60468178,11776642717.005997,0.3755,19366293848.419666,,2024-06-27T15:09:05.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-06-27 11:10:50.770812
1831,Bitcoin Cash,BCH,bitcoin-cash,899,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19725206.25,19725206.25,False,,16,,,,2024-06-27T15:09:00.000Z,527.9278175991878,330447503.2608172,0.3304,-1.46888446,2.00833543,-0.75153403,-16.95054861,-19.59852514,-37.47064448,10413485087.256361,0.332,11086484169.57882,,2024-06-27T15:09:05.000Z,,,,,,2024-06-27 11:10:50.770812
6535,NEAR Protocol,NEAR,near-protocol,424,2020-08-11T00:00:00.000Z,"['platform', 'ai-big-data', 'staking', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'arrington-xrp-capital-portfolio', 'coinfund-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'kenetic-capital-portfolio', 'near-protocol-ecosystem', 'cross-chain', 'injective-ecosystem', 'circle-ventures-portfolio', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'account-abstraction', 'data-availability']",,1092355436.0,1197646990.0,False,,17,,,,2024-06-27T15:10:00.000Z,7.202137736656055,310476586.86826646,-0.5193,-1.51213374,1.13703745,0.55456798,-30.99181231,-27.88135811,-25.94835016,7867294307.456978,0.2509,8625618581.8717,,2024-06-27T15:09:05.000Z,,,,,,2024-06-27 11:10:50.770812
7083,Uniswap,UNI,uniswap,1052,2020-09-17T00:00:00.000Z,"['decentralized-exchange-dex-token', 'defi', 'dao', 'yield-farming', 'amm', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'governance', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'parafi-capital', 'paradigm-portfolio', 'arbitrum-ecosytem', 'injective-ecosystem', 'optimism-ecosystem', 'cmc-crypto-awards-2024']",,599957294.71,1000000000.0,False,,18,,,1.09693023,2024-06-27T15:09:00.000Z,13.020196842676153,185410521.61617452,23.0191,-0.77575176,1.88567873,-3.57883863,-11.3738737,16.67173662,-26.44700154,7811562074.3236685,0.2492,13020196842.680895,7121293430.1727705,2024-06-27T15:09:05.000Z,1027.0,Ethereum,ETH,ethereum,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,2024-06-27 11:10:50.770812
3890,Polygon,MATIC,polygon,1411,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",,9884436601.520267,10000000000.0,False,,19,,,,2024-06-27T15:09:00.000Z,0.7721181804458643,266124720.49511206,8.7301,-0.01648205,1.88094751,-2.02504697,-22.7365758,-23.04970579,-43.77048985,7631953203.498332,0.2436,7721181804.457772,,2024-06-27T15:09:05.000Z,,,,,,2024-06-27 11:10:50.770812
2,Litecoin,LTC,litecoin,1206,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,74688031.1075049,84000000.0,False,,20,,,,2024-06-27T15:10:00.000Z,98.90831482772423,389447219.5695021,8.2351,-0.51424558,1.5647682,-2.60430808,-12.67952221,-15.01558993,-31.6274438,7387267294.643956,0.2356,8308298445.527437,,2024-06-27T15:09:05.000Z,,,,,,2024-06-27 11:10:50.770812
1,Bitcoin,BTC,bitcoin,11161,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19717796.0,19717796.0,False,,1,,,,2024-06-27T15:11:00.000Z,84458.33821520237,32003243524.330925,-2.4219,-0.93230595,0.33225632,-4.83265566,-9.10168363,-3.00307255,-12.00998127,1665332283426.3645,53.1057,1773625102519.2463,,2024-06-27T15:10:05.000Z,,,,,,2024-06-27 11:11:50.970158
1027,Ethereum,ETH,ethereum,9104,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120180875.2351428,120180875.2351428,True,,2,,,,2024-06-27T15:10:00.000Z,4717.836701780886,18179793330.72794,20.71,-0.5413265,2.268444,-2.13103606,-10.23163914,3.74620716,-2.74619385,566993744036.5062,18.0785,566993744036.5037,,2024-06-27T15:10:05.000Z,,,,,,2024-06-27 11:11:50.970158
825,Tether USDt,USDT,tether,90246,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,112780783337.5052,116076856624.97296,True,,3,,,,2024-06-27T15:10:00.000Z,1.3682850666117468,65747543947.6838,5.3914,0.04422733,-0.05841374,-0.01139715,0.02564493,-0.01850561,-0.09736252,154316261641.48328,4.9257,158826229499.17856,,2024-06-27T15:10:05.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-06-27 11:11:50.970158
1839,BNB,BNB,bnb,2187,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147583381.4492261,147583381.4492261,False,,4,,,,2024-06-27T15:10:00.000Z,793.7238607605403,2310130529.531232,11.2014,0.05329443,1.22946635,-2.79047173,-3.05997952,-4.54445532,-5.97515374,117140451307.97527,3.735,117140451307.9766,,2024-06-27T15:10:05.000Z,,,,,,2024-06-27 11:11:50.970158
5426,Solana,SOL,solana,694,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,462359805.4953002,579084686.4836911,True,,5,,,,2024-06-27T15:10:00.000Z,202.0263644943238,3596454891.1055946,38.3379,-0.88370459,7.41673902,9.99425944,-11.98571848,3.66924613,-21.6882892,93408870592.51816,2.9783,116990373944.63564,,2024-06-27T15:10:05.000Z,,,,,,2024-06-27 11:11:50.970158
3408,USDC,USDC,usd-coin,20414,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,32866184503.876423,32866184503.876423,False,,6,,,,2024-06-27T15:10:00.000Z,1.369339708420728,7447993325.996214,6.0776,0.02889822,0.00369792,0.02054639,0.0052,0.01914309,-0.00561021,45004971505.43999,1.4353,45004971505.436195,,2024-06-27T15:10:05.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-06-27 11:11:50.970158
52,XRP,XRP,xrp,1345,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55688327582.0,99987490594.0,False,,7,,,,2024-06-27T15:11:00.000Z,0.647188701971475,1198704719.8181589,0.8891,-0.76862692,0.33589432,-4.51938805,-10.25366225,-9.060522,-25.67396119,36040856442.756874,1.1494,64718870197.1501,,2024-06-27T15:10:05.000Z,,,,,,2024-06-27 11:11:50.970158
11419,Toncoin,TON,toncoin,442,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2459625673.1477265,5108179089.570425,True,,8,3414166606.0,26159204992.42712,,2024-06-27T15:10:00.000Z,10.490333030735687,366669310.21339136,4.7477,-0.42391473,2.42745651,7.09050706,19.52448642,39.60622864,51.23525752,25802292442.267094,0.8227,53586499830.23714,,2024-06-27T15:10:05.000Z,,,,,,2024-06-27 11:11:50.970158
74,Dogecoin,DOGE,dogecoin,1015,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,144883106383.70526,144883106383.70526,True,,9,,,,2024-06-27T15:11:00.000Z,0.1696231877931605,791262333.906148,0.5518,-1.11141158,0.06974783,0.52369916,-23.91329609,-17.46515638,-42.42986039,24575534362.179688,0.7836,24575534362.174625,,2024-06-27T15:10:05.000Z,,,,,,2024-06-27 11:11:50.970158
2010,Cardano,ADA,cardano,1202,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35749050729.208,36994116264.584,False,,10,,,,2024-06-27T15:10:00.000Z,0.5313086603410165,375588213.478599,16.6131,-0.86444383,-1.09631065,1.36703611,-14.52902007,-17.32951704,-41.6153847,18993780251.398544,0.6056,23908889715.348724,,2024-06-27T15:10:05.000Z,,,,,,2024-06-27 11:11:50.970158
5805,Avalanche,AVAX,avalanche,750,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,393865959.12155896,443212329.12155896,False,,11,,,,2024-06-27T15:10:00.000Z,37.887323278117286,497362574.2571729,24.2054,0.6291627,6.59970819,1.29550083,-24.77339933,-20.3110248,-48.62989199,14922526921.484232,0.4758,27117803102.65438,,2024-06-27T15:10:05.000Z,,,,,,2024-06-27 11:11:50.970158
1958,TRON,TRX,tron,996,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87214910278.06209,87215029609.16496,True,,12,71659659264.0,8767013785.316236,,2024-06-27T15:10:00.000Z,0.1675044678188546,340029534.16624737,-13.7606,-0.50201533,-1.19686224,4.9382097,10.41146284,1.50206211,1.34638617,14608887131.995943,0.4663,14608907120.48405,,2024-06-27T15:10:05.000Z,,,,,,2024-06-27 11:11:50.970158
5994,Shiba Inu,SHIB,shiba-inu,838,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589271242368555.6,589519691711904.6,False,,13,,,,2024-06-27T15:10:00.000Z,2.3831561333634894e-05,297837065.1831632,-16.0416,-1.50981801,-0.12123415,-3.93438075,-32.58589775,-29.92003405,-43.51782368,14043253754.653467,0.4478,14049174690.423775,,2024-06-27T15:10:05.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-06-27 11:11:50.970158
6636,Polkadot,DOT,polkadot-new,786,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.368154,1437953431.368154,True,,14,1462029970.7202706,9255688158.118052,,2024-06-27T15:10:00.000Z,8.667660319578436,303063235.89436966,66.9962,1.44400244,7.40873602,11.12815054,-13.24755223,-7.78910164,-35.35414465,12463691898.471403,0.3974,12463691898.467066,,2024-06-27T15:10:05.000Z,,,,,,2024-06-27 11:11:50.970158
1975,Chainlink,LINK,chainlink,1805,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,608099970.4527867,1000000000.0,False,,15,,,,2024-06-27T15:10:00.000Z,19.353286744816252,340787661.7733292,12.2144,-0.37245673,1.49517827,-2.02873959,-21.0929191,-0.19414402,-26.5178107,11768733097.687069,0.3752,19353286744.82278,,2024-06-27T15:10:05.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-06-27 11:11:50.970158
1831,Bitcoin Cash,BCH,bitcoin-cash,899,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19725206.25,19725206.25,False,,16,,,,2024-06-27T15:10:00.000Z,527.1284366481732,330475019.814766,0.3592,-1.51863198,1.90955539,-1.19066869,-17.02152011,-19.77588306,-37.43042984,10397717133.125275,0.3315,11069697169.611843,,2024-06-27T15:10:05.000Z,,,,,,2024-06-27 11:11:50.970158
